type,name,latitude,longitude
pharmacy,صيدلية الدواء,26.298647,50.20668
pharmacy,صيدلية الدواء,26.327139,50.215056
pharmacy,صيدلية الدواء,26.294644,50.196672
pharmacy,Al-Dawaa Pharmacy,26.302687,50.178059
pharmacy,صيدلية الدواء,26.381862,50.178438
pharmacy,صيدلية الدواء,26.293345,50.214007
pharmacy,Nahdi pharmacy | صيدليه النهدى,26.29839,50.178502
pharmacy,صيدلية الدواء,26.295425,50.208562
pharmacy,صيدلية الدواء,26.298571,50.189697
pharmacy,صيدلية الدواء,26.279241,50.192195
pharmacy,صيدلية الدواء,26.294865,50.215936
pharmacy,United Pharmacy - صيدلية المتحدة,26.303853,50.174261
pharmacy,صيدلية الدواء,26.174802,50.147436
pharmacy,صيدلية الدواء,26.276106,50.19407
clinic,Catly Clinics,26.300688,50.171904
clinic,Alhejin Clinics,26.278935,50.218974
clinic,عيادات إيفا - فرع الخبر,26.295313,50.185437
clinic,Beauty care center,26.354322,50.205457
clinic,عيادات جادور لطب الأسنان والجلدية والليزر JADORE DERMA & LASER &DENTAL,26.338357,50.20773
clinic,Azallal medical center,26.362968,50.199106
clinic,عيادات الجلدية ايليت ديرما كير,26.338184,50.199584
clinic,عيادة العقل الجميل Beautiful Brain Clinic,26.301949,50.210728
mall,Pavilion Alkhobar,26.330306,50.212893
mall,Khobar City Walk,26.306134,50.183428
mall,Flamingo Park Al Khobar‏,26.286786,50.184035
mall,Patio Mall,26.318296,50.203692
mall,AlRahmaniya Center,26.279904,50.215029
mall,The C mall,26.298682,50.223569
mall,مجمع الفنار,26.327867,50.212548
mall,Khobar walk,26.311007,50.216262
mall,Khobar Oasis,26.281698,50.201818
mall,Gosaibi Village,26.302903,50.222309
mall,خرابيط,26.288584,50.217747
mall,Corniche Park,26.307382,50.224054
mall,AL SHUBAILY GRAND MALL,26.227413,50.210929
mall,محلات,26.28881,50.189879
mall,Qaisariyat Alrashid,26.291009,50.17958
mall,LuLu Hypermarket - Al Khobar,26.267525,50.214415
mall,Carrefour Hypermarket - Al Rashid Mall,26.292983,50.18091
mall,Jawhara Market,26.279681,50.212303
mall,Hazzaz Al Khobar,26.292387,50.174463
mall,Sun City Trading,26.292027,50.211996
mall,شمس المدينة للسلع الاستهلاكية,26.275105,50.211038
mall,The Avenues – Khobar,26.333198,50.175925
mall,بولينج الخبر مول,26.314935,50.210075
mall,Galleria,26.282152,50.214152
mall,Turki Mall,26.286463,50.218012
mall,Amazon 5 Riyal KSA,26.239943,50.196243
mall,5 Riyal shop,26.313412,50.210571
mall,Rainbow land,26.314613,50.209596
mall,Centrepoint - Dareen Mall,26.461989,50.06546
mall,امازون فرع العزيزية,26.239769,50.196359
mall,Danube Al Khobar,26.304749,50.221941
mall,تميمى العقربية,26.29481,50.199485
mall,Diamond Khobar Plaza,26.196389,50.203524
mall,تخفيضات بصمة العائلة - فرع الجسر ابن سيناء,26.236568,50.195353
mall,AL NAWRAS CENTER,26.191689,50.177168
shopping,Amwaj Mall,26.309998,50.171511
shopping,Shop 13 Outlet,26.299322,50.211901
shopping,Centrepoint - Khobar,26.293154,50.173257
shopping,مجمع الرواق التجاري,26.291658,50.219982
shopping,The Corner concept store,26.307447,50.178546
shopping,الياسمين سنتر,26.361834,50.197005
shopping,Le Marque Plaza - لي ماركيه بلازا,26.319633,50.222064
shopping,بلازا للمفروشات Plaza,26.282028,50.209541
shopping,Avoca Concept Store,26.290187,50.199051
shopping,الأمازون العربية - Amazon 5.75,26.287811,50.182895
shopping,أركيد - Arcade,26.302301,50.181276
shopping,Sultan Square,26.31763,50.222884
shopping,Dossari Towers,26.281217,50.204263
shopping,Twelve 12 riyal shop khober,26.280833,50.210006
shopping,Ala Kaifak,26.284394,50.197252
shopping,KHOBAR-X خُبر اكس,26.308181,50.178234
shopping,Reem Shopping Center,26.301188,50.210687
shopping,Madina Shopping Centre,26.273852,50.203449
shopping,La Plaza Mall,26.179133,50.163661
shopping,trampoline shop,26.273014,50.193513
shopping,Tamimi Markets,26.209001,50.195773
shopping,"Mark & Save | MS13 | Al Khobar, KSA",26.269055,50.216379
shopping,Tamimi Markets,26.289387,50.219428
shopping,Tamimi Markets Al Rakah,26.345407,50.195818
shopping,Tamimi Markets,26.294859,50.199165
shopping,اسواق العثيم | Othaim Markets,26.334364,50.181194
shopping,Nesto Hypermarket Al Khobar,26.293994,50.172443
shopping,جوول ماركت، Joule market,26.173459,50.162325
shopping,Liberty Supermarket اسواق ليبرتي,26.294273,50.211092
shopping,Semaka Super Market,26.273663,50.20196
shopping,اسواق العثيم | Othaim Markets,26.198178,50.213564
shopping,Day & Night Supermarket,26.299159,50.178369
shopping,Panda Super 435 | بنده سوبر,26.214522,50.180588
shopping,5 Amazon Ksa,26.323221,50.180037
shopping,Panda Super 420 | بنده سوبر,26.200758,50.204015
shopping,Panda Super 427 | بنده سوبر,26.151115,50.160334
shopping,Evan Market,26.220177,50.212435
shopping,Danube,26.190415,50.189441
shopping,Farm Superstores 91,26.359562,50.207437
shopping,Panda Super 408 | بنده سوبر,26.323333,50.164717
shopping,Amazon - Aljisr,26.205917,50.197824
shopping,MAC supermarket,26.299109,50.212081
shopping,اسواق ومخابز ريماركت Remarket,26.234832,50.213134
shopping,Hala Stores Supermarket,26.200937,50.203063
shopping,مسار الأسرة,26.299005,50.175208
shopping,KAYAN SUPERMARKET,26.21895,50.202837
shopping,Farm 5 Superstores,26.330865,50.162241
shopping,LANdMARK supermarket,26.277664,50.210223
shopping,Pinas Super Market,26.281347,50.214343
shopping,Sayari supermarkt اسواق الصيعري,26.199242,50.184888
shopping,Prime Markets / Universal Cold Store,26.285789,50.193508
shopping,بقالة حي الخطوط السعودية,26.357919,50.200341
shopping,Panda Super,26.279544,50.200167
shopping,Oriental Shopping Center,26.284598,50.21684
shopping,Consumer Oasis Market,26.298487,50.181102
shopping,Cebu Market,26.282152,50.214155
shopping,Kadiwa Store,26.282012,50.214783
shopping,تموينات البحيرات,26.215187,50.212688
shopping,مركز الهلال للتسويق,26.205141,50.208505
shopping,Al-Qahtani Super Market,26.278813,50.191063
shopping,PINOY Supermarket,26.282188,50.213047
shopping,اسواق اطلالة الوادي 2 ( 24 ساعة ),26.462564,50.056659
shopping,UNIVERSAL COLD STORE,26.272221,50.193393
shopping,بنت النور للأغذية,26.467337,50.041185
shopping,Basmat AlKhobar Supermarket,26.124681,50.142901
shopping,تموينات واحة الجسر للمواد الغذائيه,26.200957,50.207849
shopping,PARIS HYPERMARKET AL KHOBAR,26.309196,50.209607
shopping,Lulu Hypermarket - Al Rakah,26.349228,50.199288
shopping,Panda Hyper 40009 | بنده هايبر,26.328366,50.212372
shopping,Abu lulu supermarket,26.277173,50.215605
shopping,Panda Hyper 40020 | بنده هايبر,26.305628,50.170895
shopping,Panda Hyper 40004 | بنده هايبر,26.309983,50.172695
shopping,Farm 10,26.316938,50.203812
shopping,Farm Superstore,26.200837,50.194349
shopping,Aziziyah Plaza - العزيزية بلازا,26.200858,50.19419
shopping,abululu supermarket Al Jesr,26.203107,50.202263
shopping,Near LULU Hyper market,26.266417,50.210767
shopping,Paris hypermarket alkhobar باريس هايبرماركت الخبر,26.309152,50.209862
mall,The Deal - Khobar Mall,26.314531,50.210104
mall,Dossary Computer Mall,26.281089,50.20439
mall,مطعم الرواق الشعبي / قيصيرية الخبر مول,26.314252,50.209511
shopping,Baghlaf Trade Centre,26.294609,50.208577
shopping,مركز الحصن التجاري,26.278985,50.198727
shopping,Company World Price Trading,26.313519,50.210842
shopping,مجمع ميركادو التجاري,26.303642,50.205028
shopping,مركز الخبر التجاري,26.279624,50.210842
shopping,Mercato,26.321108,50.215594
shopping,Fai Market,26.278589,50.216053
shopping,SAMAKA (SAMEEKA) SUPER MARKET,26.276366,50.192418
shopping,سوبرماركت,26.208545,50.208745
shopping,Japanese & Korean Market,26.282144,50.216268
shopping,Apna Bazar - Al Khaleej Shopping Center 2,26.294529,50.210965
shopping,Al Falah Supermarket,26.274719,50.193473
shopping,Ahmed Al-Zaher Trade Est.,26.278245,50.191494
shopping,أسواق المزرعة,26.177551,50.157874
shopping,Semaka Markets - S4 تموينات السماكة,26.279149,50.192563
shopping,سوبر ماركت الزيلعي,26.239079,50.199575
mosque,Taqwa Mosque,26.309556,50.206123
mosque,Jawza Al Qahtani Mosque,26.304033,50.227198
mosque,Al Rashid Grand Mosque,26.29162,50.179379
mosque,Al Noor Mosque,26.285986,50.208461
mosque,Norah AlMuhaidib Grand Mosque,26.323234,50.226136
mosque,Abdulrahman Ibn Awf Masjid,26.312249,50.226167
mosque,Masjid Ibrahim Al-Ajami جامع ابراهيم العجمي,26.298433,50.174324
mosque,The Grand Mosque,26.284084,50.21604
mosque,Omar Bin Abdulaziz Masjid,26.291187,50.192563
mosque,Makkah Masjid,26.296045,50.194663
mosque,Salem Bin Laden Mosque,26.265438,50.219123
mosque,Ibrahim Alarfaj Mosque,26.275326,50.219015
mosque,Bayouniah Masjid ( Mosque ),26.267615,50.21012
mosque,Jamia Imam Shafi Masjid,26.268465,50.207058
mosque,Almadina Almunawara Masjid,26.268161,50.212822
mosque,Abdulaziz Ali AlTurki Mosque,26.320386,50.219907
mosque,Abdulkarim Al-Khereiji Mosque,26.311599,50.216159
mosque,Rahmania Mall Mosque,26.280349,50.215244
mosque,Abdulla Fouad Mosque,26.363646,50.221579
mosque,جامع السعدون,26.329626,50.219582
mosque,Mohammed Al Arifi Masjid,26.359082,50.191541
mosque,Khobar Plaza Mosque,26.283585,50.210981
mosque,Al Harith ibn 'Umair Masjid,26.290468,50.218682
mosque,Masjid Al-Hidayah,26.30139,50.21111
mosque,Al-Ikhlas Mosque,26.316794,50.224222
mosque,Corniche Prayer Area,26.295723,50.222764
mosque,Fatima al-Dossari Mosque,26.301917,50.176267
mosque,Prince Mohammed Bin Fahd Grand Mosque,26.317209,50.202707
mosque,Abdulhadi Qahtani Masjid,26.204602,50.185234
mosque,Uqba Ibn Nafi Mosque,26.275722,50.205379
mosque,Mosab Ibn Umair Masjid,26.294393,50.210419
mosque,AlBustan Masjid,26.320901,50.211481
mosque,Mosque Ibn Al-Qayyim,26.268571,50.195988
mosque,Masjid Ja'far Bin Abi Talib,26.271548,50.202558
mosque,Almana Mosque,26.318432,50.194497
mosque,Alrashid Mosque,26.306995,50.213236
mosque,Aisha Mosque,26.206065,50.201073
mosque,جامع سالم بن محمد النعيمي-رحمه الله-,26.2226,50.205532
mosque,Masjid Usman Bin Affan,26.294961,50.213806
mosque,Al-Arefe Masjid,26.191691,50.21054
mosque,جامع الخبر الجنوبية,26.27255,50.213591
mosque,Rashid Al-Balawi Mosque,26.202667,50.191767
mosque,Municipality Azizia mosque,26.181158,50.180349
mosque,Nasser bin Ibrahim Aldossary Mosque,26.20663,50.192846
mosque,Al-Sahaba Mosque,26.22097,50.181604
mosque,Abu Bakr Al-Siddiq Mosque,26.291944,50.213013
mosque,Madinat Al Ummal Masjid,26.296234,50.206783
mosque,Omar Ibn Abdulaziz Masjid,26.215047,50.191884
mosque,Al-Suwaiket Masjid,26.288857,50.211474
mosque,مسجد كورنيش الخبر,26.329647,50.219697
mosque,جامع ذي النورين,26.217971,50.209549
mosque,Alturki Masjid,26.210979,50.192955
mosque,Al-Nour Mosque,26.195606,50.19539
mosque,جامع عيظة الحارثي,26.226855,50.19977
mosque,Eid Prayer Ground,26.277231,50.206508
mosque,Nesto Mosque,26.2939,50.172274
mosque,Bilal bin Rabah Masjid,26.289044,50.207694
mosque,جامع الشيخ سهل بن حمدان الشمري رحمه الله,26.194757,50.187561
mosque,Nasser Khabab Al-Qahtani's Mosque,26.211089,50.175225
mosque,Al Andalus Mosque,26.288034,50.200686
mosque,جامع رياض الصالحين,26.293309,50.197857
mosque,Nasser bin Hazza Mosque,26.294458,50.183536
mosque,Imam Ahmad Ibn Hanbal Masjid,26.302985,50.212787
mosque,Al Moaibed Grand Mosque,26.358799,50.205077
mosque,Alabrar Mosque,26.312543,50.220842
mosque,Haila Mosque,26.285247,50.221491
mosque,Parents Grand Masjid,26.204669,50.198291
mosque,Al Saleheen Grand Mosque,26.344016,50.190124
mosque,Anas Bin Malik Grand Mosque,26.300024,50.19621
mosque,Al Farouq Mosque,26.267701,50.192118
mosque,Alandalus Mosque,26.325,50.183728
mosque,Israa And Miraaj Mosque,26.331833,50.206107
mosque,Al Eyman Mosque,26.327862,50.224907
mosque,مسجد بر الوالدين,26.340039,50.201567
mosque,Mohammed Bin Suwaiket Mosque,26.300851,50.181266
mosque,Usaid Ibn Hudair Mosque,26.3127,50.196877
mosque,Khabbab Ibn Al-Aratt Mosque,26.284076,50.208834
park,Iskan Park,26.262891,50.208319
park,Ahmed AlMousa Park,26.373144,50.233306
park,Family Park,26.155358,50.190681
park,Al - Khobar Corniche Playground,26.307507,50.227194
park,Khobar Sea Front,26.293632,50.225496
park,AlMuhaidib Park,26.321874,50.226366
park,مبادرة نلعب معا (حديقة المهيدب),26.310025,50.181554
park,Khobar shamalia park,26.283933,50.206022
park,حديقة الاصداف | Shells Park,26.297714,50.174013
park,"Family park, New kurnaish",26.311937,50.229083
park,Al Khobar Northern Corniche,26.306751,50.227473
park,Muthalath Family Park,26.264871,50.214504
park,Kadi Park,26.19632,50.205027
park,Murjan Park,26.327993,50.224243
park,Kids Playground,26.302,50.227569
park,Alrabie Park,26.26863,50.20149
park,Shaza Park حديقة الشذا,26.299079,50.213981
park,فـنـتـورا الخـبـر Funtura,26.286644,50.1849
park,Al Rawabi Park,26.330349,50.211689
park,Ali Altamimi Park,26.208171,50.204143
park,"منتزه الأطفال "" حديقة الاسكان """,26.263634,50.207811
park,I Love Khobar,26.294265,50.221589
park,Safa Park,26.300542,50.185662
park,Public Park,26.185682,50.317647
park,Rakah Beach,26.375273,50.235153
